type,time,year,month,date,breau,station,lat,lon
機車竊盜,1040503,104,5,3,中壢分局,普仁所,24.9530789,121.2313075
機車竊盜,1040503,104,5,3,中壢分局,普仁所,24.94634,121.246895
機車竊盜,1040503,104,5,3,八德分局,八德所,24.9425621,121.2893905
機車竊盜,1040503,104,5,3,大溪分局,圳頂所,24.900324,121.283728
機車竊盜,1040503,104,5,3,龍潭分局,中興所,24.8704919,121.2234325
機車竊盜,1040503,104,5,3,大溪分局,三層所,24.8641937,121.2941949
機車竊盜,1040502,104,5,2,龜山分局,大林所,24.9862644,121.3216678
機車竊盜,1040502,104,5,2,八德分局,高明所,24.9829263,121.2782938
機車竊盜,1040502,104,5,2,中壢分局,普仁所,24.9466373,121.2446169
機車竊盜,1040502,104,5,2,中壢分局,龍興所,24.927829,121.251088
機車竊盜,1040502,104,5,2,平鎮分局,平鎮所,24.9062203,121.2119185
機車竊盜,1040502,104,5,2,龍潭分局,龍潭所,24.8610821,121.2156544
機車竊盜,1040501,104,5,1,桃園分局,武陵所,24.9880713,121.305761
機車竊盜,1040501,104,5,1,八德分局,廣興所,24.9522731,121.2902681
機車竊盜,1040501,104,5,1,龍潭分局,龍潭所,24.8629072,121.2126202
機車竊盜,1040430,104,4,30,龜山分局,大林所,24.9950104,121.3266863
機車竊盜,1040430,104,4,30,中壢分局,文化所,24.9750808,121.2512496
機車竊盜,1040430,104,4,30,中壢分局,普仁所,24.9492316,121.2290646
機車竊盜,1040429,104,4,29,中壢分局,自強所,24.9732459,121.2626749
機車竊盜,1040429,104,4,29,中壢分局,自強所,24.9694195,121.2603271
機車竊盜,1040429,104,4,29,中壢分局,自強所,24.9648304,121.2643682
機車竊盜,1040429,104,4,29,中壢分局,普仁所,24.9553236,121.2374257
機車竊盜,1040429,104,4,29,中壢分局,普仁所,24.951495,121.233046
機車竊盜,1040429,104,4,29,中壢分局,仁愛所,24.9512053,121.262891
機車竊盜,1040429,104,4,29,平鎮分局,宋屋所,24.947734,121.209907
機車竊盜,1040429,104,4,29,中壢分局,龍興所,24.937424,121.2487645
機車竊盜,1040428,104,4,28,大園分局,大園所,25.0672496,121.1979988
機車竊盜,1040428,104,4,28,桃園分局,同安所,25.003187,121.3063034
機車竊盜,1040428,104,4,28,中壢分局,中福所,24.963018,121.2241906
機車竊盜,1040428,104,4,28,中壢分局,普仁所,24.957866,121.2317144
機車竊盜,1040428,104,4,28,中壢分局,普仁所,24.9553058,121.2402121
機車竊盜,1040428,104,4,28,楊梅分局,草湳所,24.9198695,121.1843264
機車竊盜,1040427,104,4,27,桃園分局,同安所,25.0079015,121.3030056
機車竊盜,1040427,104,4,27,桃園分局,大樹所,24.9815503,121.3148057
機車竊盜,1040427,104,4,27,平鎮分局,宋屋所,24.9596432,121.1903996
機車竊盜,1040427,104,4,27,中壢分局,普仁所,24.9579533,121.2304635
機車竊盜,1040427,104,4,27,中壢分局,中壢所,24.9564715,121.2257478
機車竊盜,1040427,104,4,27,平鎮分局,北勢所,24.9512983,121.2192232
機車竊盜,1040427,104,4,27,平鎮分局,建安所,24.9171289,121.252432
機車竊盜,1040426,104,4,26,龜山分局,龜山所,24.9870084,121.3500475
機車竊盜,1040426,104,4,26,八德分局,八德所,24.931408,121.298154
機車竊盜,1040426,104,4,26,大溪分局,圳頂所,24.9011536,121.2839313
機車竊盜,1040426,104,4,26,龍潭分局,聖亭所,24.8732897,121.2010802
機車竊盜,1040425,104,4,25,龜山分局,大華所,25.0592877,121.3650248
機車竊盜,1040425,104,4,25,龜山分局,迴龍所,25.0191096,121.4093821
機車竊盜,1040425,104,4,25,桃園分局,同安所,25.011668,121.305194
機車竊盜,1040425,104,4,25,中壢分局,文化所,24.9750549,121.2512657
機車竊盜,1040425,104,4,25,中壢分局,興國所,24.9616077,121.2223588
機車竊盜,1040425,104,4,25,中壢分局,普仁所,24.9553058,121.2402121
機車竊盜,1040425,104,4,25,中壢分局,龍興所,24.9388012,121.2501434
機車竊盜,1040424,104,4,24,大園分局,潮音所,25.066499,121.178203
機車竊盜,1040424,104,4,24,桃園分局,武陵所,24.9962424,121.3135119
機車竊盜,1040424,104,4,24,楊梅分局,新屋所,24.992766,121.1010722
機車竊盜,1040424,104,4,24,八德分局,高明所,24.9758367,121.2717714
機車竊盜,1040424,104,4,24,中壢分局,普仁所,24.9525206,121.2413272
機車竊盜,1040424,104,4,24,中壢分局,龍興所,24.936375,121.249286
機車竊盜,1040424,104,4,24,中壢分局,龍興所,24.934621,121.2561213
機車竊盜,1040424,104,4,24,龍潭分局,聖亭所,24.8750267,121.2136791
機車竊盜,1040423,104,4,23,桃園分局,埔子所,25.0103851,121.2969754
機車竊盜,1040423,104,4,23,桃園分局,埔子所,25.006215,121.3017
機車竊盜,1040423,104,4,23,桃園分局,中路所,24.9934099,121.2969674
機車竊盜,1040423,104,4,23,桃園分局,大樹所,24.9883043,121.318053
機車竊盜,1040423,104,4,23,楊梅分局,大坡所,24.952043,121.019474
機車竊盜,1040423,104,4,23,平鎮分局,宋屋所,24.951935,121.212427
機車竊盜,1040423,104,4,23,中壢分局,仁愛所,24.9417571,121.2512112
機車竊盜,1040423,104,4,23,八德分局,八德所,24.934342,121.297278
機車竊盜,1040422,104,4,22,中壢分局,青埔所,24.9721514,121.2053963
機車竊盜,1040422,104,4,22,中壢分局,中福所,24.9642382,121.2254436
機車竊盜,1040422,104,4,22,八德分局,四維所,24.9593799,121.2969541
機車竊盜,1040422,104,4,22,中壢分局,普仁所,24.9497625,121.2480459
機車竊盜,1040422,104,4,22,中壢分局,普仁所,24.9488002,121.2360488
機車竊盜,1040422,104,4,22,中壢分局,龍興所,24.934036,121.2544841
機車竊盜,1040421,104,4,21,龜山分局,大林所,24.9849805,121.3307749
機車竊盜,1040421,104,4,21,八德分局,高明所,24.9810712,121.2752804
機車竊盜,1040421,104,4,21,中壢分局,內壢所,24.9807686,121.2556152
機車竊盜,1040421,104,4,21,中壢分局,興國所,24.9684297,121.1959266
機車竊盜,1040421,104,4,21,中壢分局,普仁所,24.955258,121.239566
機車竊盜,1040421,104,4,21,八德分局,八德所,24.9443352,121.2958103
機車竊盜,1040421,104,4,21,八德分局,八德所,24.9301587,121.2850217
機車竊盜,1040420,104,4,20,龜山分局,龜山所,25.0015743,121.3642204
機車竊盜,1040420,104,4,20,龜山分局,龜山所,24.9972635,121.3431885
機車竊盜,1040420,104,4,20,中壢分局,自強所,24.9721514,121.2053963
機車竊盜,1040420,104,4,20,中壢分局,普仁所,24.9594378,121.2394602
機車竊盜,1040420,104,4,20,中壢分局,中壢所,24.9585209,121.225281
機車竊盜,1040420,104,4,20,中壢分局,普仁所,24.9582029,121.2445947
機車竊盜,1040420,104,4,20,中壢分局,中壢所,24.9578541,121.2278212
機車竊盜,1040420,104,4,20,中壢分局,中壢所,24.9569369,121.219809
機車竊盜,1040420,104,4,20,平鎮分局,宋屋所,24.9561978,121.2033614
機車竊盜,1040420,104,4,20,八德分局,八德所,24.9314662,121.2990532
機車竊盜,1040419,104,4,19,中壢分局,文化所,24.9750289,121.2512817
機車竊盜,1040419,104,4,19,中壢分局,普仁所,24.9559057,121.237984
機車竊盜,1040419,104,4,19,中壢分局,中壢所,24.9550681,121.2195649
機車竊盜,1040419,104,4,19,平鎮分局,北勢所,24.944888,121.2190278
機車竊盜,1040419,104,4,19,平鎮分局,北勢所,24.9416567,121.2149443
機車竊盜,1040419,104,4,19,中壢分局,龍興所,24.9363799,121.24732
機車竊盜,1040419,104,4,19,八德分局,八德所,24.9312959,121.299418
機車竊盜,1040419,104,4,19,楊梅分局,楊梅所,24.9031996,121.1440761
機車竊盜,1040418,104,4,18,桃園分局,同安所,25.0005679,121.307454
機車竊盜,1040418,104,4,18,中壢分局,內壢所,24.9794044,121.2519322
機車竊盜,1040418,104,4,18,八德分局,大安所,24.970286,121.327613
機車竊盜,1040418,104,4,18,中壢分局,自強所,24.9618842,121.2606194
機車竊盜,1040418,104,4,18,中壢分局,普仁所,24.9553385,121.2375499
機車竊盜,1040418,104,4,18,中壢分局,仁愛所,24.939366,121.257191
機車竊盜,1040418,104,4,18,龍潭分局,石門所,24.8349537,121.2468647
機車竊盜,1040417,104,4,17,桃園分局,埔子所,25.0180603,121.290865
機車竊盜,1040417,104,4,17,桃園分局,同安所,25.006161,121.30465
機車竊盜,1040417,104,4,17,桃園分局,武陵所,24.989881,121.310573
機車竊盜,1040417,104,4,17,中壢分局,興國所,24.9849177,121.2074374
機車竊盜,1040417,104,4,17,中壢分局,自強所,24.9662763,121.2517002
機車竊盜,1040417,104,4,17,中壢分局,大崙所,24.9588847,121.1674499
機車竊盜,1040417,104,4,17,中壢分局,普仁所,24.9570801,121.2378597
機車竊盜,1040417,104,4,17,中壢分局,中壢所,24.9564715,121.2257478
機車竊盜,1040417,104,4,17,中壢分局,普仁所,24.9465522,121.2312326
機車竊盜,1040417,104,4,17,中壢分局,龍興所,24.9449924,121.2290248
機車竊盜,1040417,104,4,17,中壢分局,龍興所,24.9385422,121.2470239
機車竊盜,1040417,104,4,17,大溪分局,圳頂所,24.8980946,121.2604801
機車竊盜,1040416,104,4,16,大園分局,大園所,25.0632449,121.1978276
機車竊盜,1040416,104,4,16,龜山分局,大華所,25.0581461,121.3656646
機車竊盜,1040416,104,4,16,桃園分局,埔子所,24.9984533,121.3028089
機車竊盜,1040416,104,4,16,八德分局,八德所,24.9411347,121.2974863
機車竊盜,1040415,104,4,15,桃園分局,埔子所,24.998801,121.304924
機車竊盜,1040415,104,4,15,中壢分局,中壢所,24.958585,121.220959
機車竊盜,1040415,104,4,15,中壢分局,中壢所,24.956225,121.225295
機車竊盜,1040415,104,4,15,大溪分局,圳頂所,24.9059855,121.2615817
機車竊盜,1040415,104,4,15,龍潭分局,三和所,24.8590527,121.1938121
機車竊盜,1040414,104,4,14,桃園分局,中路所,24.994691,121.301622
機車竊盜,1040414,104,4,14,中壢分局,內壢所,24.9733208,121.256496
機車竊盜,1040414,104,4,14,中壢分局,普仁所,24.9589339,121.2392127
機車竊盜,1040414,104,4,14,中壢分局,興國所,24.9578541,121.2278212
機車竊盜,1040414,104,4,14,中壢分局,中壢所,24.9486519,121.223404
機車竊盜,1040414,104,4,14,中壢分局,普仁所,24.9430172,121.2268365
機車竊盜,1040414,104,4,14,中壢分局,龍興所,24.933712,121.236634
機車竊盜,1040414,104,4,14,龍潭分局,龍潭所,24.8662751,121.2213351
機車竊盜,1040413,104,4,13,龜山分局,大華所,25.0572946,121.3644222
機車竊盜,1040413,104,4,13,桃園分局,同安所,25.0009237,121.3087947
機車竊盜,1040413,104,4,13,桃園分局,中路所,24.988317,121.296463
機車竊盜,1040413,104,4,13,中壢分局,普仁所,24.9571904,121.2403011
機車竊盜,1040412,104,4,12,平鎮分局,宋屋所,24.956139,121.1965976
機車竊盜,1040412,104,4,12,中壢分局,中壢所,24.9529329,121.2273395
機車竊盜,1040411,104,4,11,桃園分局,青溪所,24.9957338,121.3263111
機車竊盜,1040411,104,4,11,龜山分局,大林所,24.9894206,121.3256918
機車竊盜,1040411,104,4,11,中壢分局,普仁所,24.9530602,121.2399037
機車竊盜,1040411,104,4,11,龍潭分局,三和所,24.8438204,121.1892584
機車竊盜,1040410,104,4,10,桃園分局,大樹所,24.9792685,121.3094716
機車竊盜,1040410,104,4,10,中壢分局,青埔所,24.9721514,121.2053963
機車竊盜,1040410,104,4,10,八德分局,大安所,24.969131,121.3032122
機車竊盜,1040410,104,4,10,中壢分局,中壢所,24.9672992,121.2328295
機車竊盜,1040410,104,4,10,中壢分局,中壢所,24.961562,121.2244948
機車竊盜,1040410,104,4,10,中壢分局,普仁所,24.9540752,121.2400934
機車竊盜,1040410,104,4,10,中壢分局,中壢所,24.951889,121.222622
機車竊盜,1040410,104,4,10,平鎮分局,平鎮所,24.9054531,121.2130628
機車竊盜,1040409,104,4,9,桃園分局,中路所,24.991663,121.296581
機車竊盜,1040409,104,4,9,桃園分局,武陵所,24.9888201,121.3066967
機車竊盜,1040409,104,4,9,中壢分局,興國所,24.9588148,121.2102954
機車竊盜,1040409,104,4,9,楊梅分局,幼獅所,24.92197,121.1764361
機車竊盜,1040408,104,4,8,桃園分局,景福所,24.997889,121.309267
機車竊盜,1040408,104,4,8,桃園分局,武陵所,24.992325,121.3113527
機車竊盜,1040408,104,4,8,桃園分局,龍安所,24.9776782,121.2692629
機車竊盜,1040408,104,4,8,中壢分局,中壢所,24.9608832,121.225084
機車竊盜,1040408,104,4,8,中壢分局,興國所,24.9607421,121.2206416
機車竊盜,1040408,104,4,8,中壢分局,興國所,24.9585985,121.2159552
機車竊盜,1040408,104,4,8,中壢分局,中壢所,24.956845,121.221617
機車竊盜,1040408,104,4,8,中壢分局,龍興所,24.9376166,121.2366502
機車竊盜,1040408,104,4,8,龍潭分局,聖亭所,24.8884477,121.1995395
機車竊盜,1040408,104,4,8,龍潭分局,聖亭所,24.8798067,121.1882932
機車竊盜,1040407,104,4,7,桃園分局,武陵所,24.9924131,121.3114643
機車竊盜,1040407,104,4,7,桃園分局,中路所,24.9916539,121.302873
機車竊盜,1040407,104,4,7,桃園分局,武陵所,24.9898355,121.3112028
機車竊盜,1040407,104,4,7,中壢分局,興國所,24.961014,121.211463
機車竊盜,1040407,104,4,7,中壢分局,興國所,24.9591514,121.2149691
機車竊盜,1040407,104,4,7,平鎮分局,宋屋所,24.9562477,121.2029045
機車竊盜,1040407,104,4,7,中壢分局,文化所,24.9465973,121.2609762
機車竊盜,1040407,104,4,7,楊梅分局,富岡所,24.9345316,121.0820035
機車竊盜,1040407,104,4,7,楊梅分局,幼獅所,24.9201282,121.1696765
機車竊盜,1040406,104,4,6,桃園分局,青溪所,25.0045175,121.3246178
機車竊盜,1040406,104,4,6,中壢分局,普仁所,24.9561328,121.2412302
機車竊盜,1040406,104,4,6,中壢分局,普仁所,24.9528033,121.2398677
機車竊盜,1040406,104,4,6,中壢分局,龍興所,24.9354194,121.2340135
機車竊盜,1040406,104,4,6,平鎮分局,建安所,24.910716,121.2409673
機車竊盜,1040406,104,4,6,平鎮分局,平鎮所,24.8985363,121.2110057
機車竊盜,1040405,104,4,5,桃園分局,同安所,25.0210704,121.3059731
機車竊盜,1040405,104,4,5,龜山分局,迴龍所,25.0179164,121.4032791
機車竊盜,1040405,104,4,5,桃園分局,青溪所,25.0144266,121.309151
機車竊盜,1040405,104,4,5,桃園分局,景福所,24.9953185,121.3131758
機車竊盜,1040405,104,4,5,桃園分局,武陵所,24.988388,121.3105206
機車竊盜,1040405,104,4,5,中壢分局,內壢所,24.9784979,121.25206
機車竊盜,1040405,104,4,5,中壢分局,中壢所,24.9623401,121.2279406
機車竊盜,1040405,104,4,5,八德分局,四維所,24.9584755,121.2993301
機車竊盜,1040405,104,4,5,平鎮分局,宋屋所,24.9562247,121.2049604
機車竊盜,1040405,104,4,5,平鎮分局,北勢所,24.9476897,121.2197958
機車竊盜,1040404,104,4,4,龜山分局,大坑所,25.0456292,121.3120159
機車竊盜,1040404,104,4,4,桃園分局,同安所,25.0195132,121.2980964
機車竊盜,1040404,104,4,4,桃園分局,同安所,25.0142992,121.3035037
機車竊盜,1040404,104,4,4,桃園分局,青溪所,25.0114497,121.3192833
機車竊盜,1040404,104,4,4,桃園分局,景福所,24.9944994,121.3057717
機車竊盜,1040404,104,4,4,龜山分局,大林所,24.9933618,121.330941
機車竊盜,1040404,104,4,4,中壢分局,自強所,24.9724874,121.260208
機車竊盜,1040404,104,4,4,龍潭分局,龍潭所,24.8655635,121.2200089
機車竊盜,1040403,104,4,3,龜山分局,迴龍所,25.0193879,121.4100997
機車竊盜,1040403,104,4,3,中壢分局,自強所,24.9721514,121.2053963
機車竊盜,1040403,104,4,3,中壢分局,自強所,24.9682507,121.2511574
機車竊盜,1040403,104,4,3,中壢分局,中福所,24.9660856,121.2304423
機車竊盜,1040403,104,4,3,中壢分局,中壢所,24.960986,121.226644
機車竊盜,1040403,104,4,3,八德分局,四維所,24.957456,121.2947357
機車竊盜,1040403,104,4,3,中壢分局,中壢所,24.9567798,121.2209541
機車竊盜,1040403,104,4,3,中壢分局,中壢所,24.95663,121.224174
機車竊盜,1040403,104,4,3,中壢分局,普仁所,24.956164,121.236983
機車竊盜,1040403,104,4,3,中壢分局,普仁所,24.9556969,121.236751
機車竊盜,1040403,104,4,3,平鎮分局,宋屋所,24.9522853,121.2061805
機車竊盜,1040403,104,4,3,平鎮分局,建安所,24.9136079,121.249476
機車竊盜,1040403,104,4,3,楊梅分局,楊梅所,24.9017248,121.1468658
機車竊盜,1040402,104,4,2,桃園分局,埔子所,25.000862,121.299005
機車竊盜,1040402,104,4,2,桃園分局,中路所,24.9953182,121.3030903
機車竊盜,1040402,104,4,2,大園分局,草漯所,24.9936281,121.3009798
機車竊盜,1040402,104,4,2,桃園分局,大樹所,24.9864466,121.3174899
機車竊盜,1040402,104,4,2,中壢分局,自強所,24.9645114,121.2572489
機車竊盜,1040402,104,4,2,中壢分局,龍興所,24.928013,121.249371
機車竊盜,1040402,104,4,2,楊梅分局,草湳所,24.9242108,121.1366715
機車竊盜,1040402,104,4,2,楊梅分局,草湳所,24.9184782,121.1720829
機車竊盜,1040401,104,4,1,龜山分局,大林所,24.9892899,121.3297231
機車竊盜,1040401,104,4,1,中壢分局,中壢所,24.9561337,121.2227736
機車竊盜,1040401,104,4,1,平鎮分局,龍岡所,24.9247055,121.2450061
機車竊盜,1040401,104,4,1,楊梅分局,草湳所,24.9160297,121.1806156
機車竊盜,1040331,104,3,31,龜山分局,大華所,25.0572946,121.3644222
機車竊盜,1040331,104,3,31,桃園分局,青溪所,25.0044316,121.3177277
機車竊盜,1040331,104,3,31,桃園分局,武陵所,24.9934099,121.2969674
機車竊盜,1040331,104,3,31,桃園分局,大樹所,24.9861378,121.3131346
機車竊盜,1040331,104,3,31,桃園分局,武陵所,24.9814225,121.3069672
機車竊盜,1040331,104,3,31,中壢分局,普仁所,24.9531416,121.2314663
機車竊盜,1040330,104,3,30,桃園分局,青溪所,25.0150657,121.3110263
機車竊盜,1040330,104,3,30,桃園分局,青溪所,25.0124953,121.3107999
機車竊盜,1040330,104,3,30,桃園分局,景福所,24.9994217,121.3106308
機車竊盜,1040330,104,3,30,八德分局,四維所,24.971575,121.301526
機車竊盜,1040330,104,3,30,八德分局,四維所,24.9586847,121.2984969
機車竊盜,1040330,104,3,30,中壢分局,中壢所,24.9578098,121.2207874
機車竊盜,1040330,104,3,30,平鎮分局,宋屋所,24.9537827,121.2083634
機車竊盜,1040330,104,3,30,平鎮分局,宋屋所,24.9466922,121.2053006
機車竊盜,1040330,104,3,30,平鎮分局,建安所,24.9274639,121.224086
